playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
kuhnbo99,2007,Veterans - Contributors,81.0,61.0,14.0,,Executive,
kuhnbo99,2008,Veterans - Executives,12.0,9.0,10.0,Y,Executive,
kuzavbo01,1964,BBWAA,201.0,151.0,1.0,N,Player,
lackejo01,2023,BBWAA,389.0,292.0,1.0,N,Player,
lajoina01,1936,BBWAA,226.0,170.0,146.0,N,Player,
lajoina01,1936,Veterans,78.0,59.0,2.0,N,Player,
lajoina01,1937,BBWAA,201.0,151.0,168.0,Y,Player,
landike99,1944,Old Timers,,,,Y,Pioneer/Executive,
lanefr99,1983,Veterans,,,,N,Executive,
lanefr99,2003,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
lanefr99,2007,Veterans - Contributors,,,,N,Executive,Preliminary ballot (60 contributors)
langebi01,1936,Veterans,78.0,59.0,6.0,N,Player,
langebi01,1953,BBWAA,264.0,198.0,1.0,N,Player,
langebi01,1953,Veterans,,,,N,Player,
langebi01,1955,Veterans,,,,N,Player,
langsma01,2005,BBWAA,516.0,387.0,0.0,N,Player,
lanieha01,1979,BBWAA,432.0,324.0,1.0,N,Player,
lankfra01,2010,BBWAA,539.0,405.0,0.0,N,Player,
lansfca01,1998,BBWAA,473.0,355.0,3.0,N,Player,
larkiba01,2010,BBWAA,539.0,405.0,278.0,N,Player,
larkiba01,2011,BBWAA,581.0,436.0,361.0,N,Player,
larkiba01,2012,BBWAA,573.0,430.0,495.0,Y,Player,
larsedo01,1974,BBWAA,365.0,274.0,29.0,N,Player,
larsedo01,1975,BBWAA,362.0,272.0,23.0,N,Player,
larsedo01,1976,BBWAA,388.0,291.0,47.0,N,Player,
larsedo01,1977,BBWAA,383.0,288.0,39.0,N,Player,
larsedo01,1978,BBWAA,379.0,285.0,32.0,N,Player,
larsedo01,1979,BBWAA,432.0,324.0,53.0,N,Player,
larsedo01,1980,BBWAA,385.0,289.0,31.0,N,Player,
larsedo01,1981,BBWAA,401.0,301.0,33.0,N,Player,
larsedo01,1982,BBWAA,415.0,312.0,32.0,N,Player,
larsedo01,1983,BBWAA,374.0,281.0,22.0,N,Player,
larsedo01,1984,BBWAA,403.0,303.0,25.0,N,Player,
larsedo01,1985,BBWAA,395.0,297.0,32.0,N,Player,
larsedo01,1986,BBWAA,425.0,319.0,33.0,N,Player,
larsedo01,1987,BBWAA,413.0,310.0,30.0,N,Player,
larsedo01,1988,BBWAA,427.0,321.0,31.0,N,Player,
larusto01,2014,Veterans - Expansion Era,16.0,12.0,16.0,Y,Manager,
lasorto01,1997,Veterans,,,,Y,Manager,
lathaar01,1936,Veterans,78.0,59.0,1.0,N,Player,
lathaar01,1938,BBWAA,262.0,197.0,1.0,N,Player,
lathaar01,1942,BBWAA,233.0,175.0,1.0,N,Player,
lavagco01,1958,BBWAA,266.0,200.0,4.0,N,Player,
lavagco01,1960,BBWAA,269.0,202.0,2.0,N,Player,
lawve01,1973,BBWAA,380.0,285.0,9.0,N,Player,
lawve01,1974,BBWAA,365.0,274.0,5.0,N,Player,
lawve01,1975,BBWAA,362.0,272.0,6.0,N,Player,
lawve01,1976,BBWAA,388.0,291.0,9.0,N,Player,
lawve01,1977,BBWAA,383.0,288.0,5.0,N,Player,
lawve01,1978,BBWAA,379.0,285.0,6.0,N,Player,
lawve01,1979,BBWAA,432.0,324.0,9.0,N,Player,
lawve01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lawve01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lazzeto01,1945,BBWAA,247.0,186.0,1.0,N,Player,
lazzeto01,1947,BBWAA,161.0,121.0,1.0,N,Player,
lazzeto01,1948,BBWAA,121.0,91.0,21.0,N,Player,
lazzeto01,1949,BBWAA,153.0,115.0,20.0,N,Player,
lazzeto01,1949,Run Off,187.0,,6.0,N,Player,1st
lazzeto01,1950,BBWAA,168.0,126.0,21.0,N,Player,
lazzeto01,1951,BBWAA,226.0,170.0,27.0,N,Player,
lazzeto01,1952,BBWAA,234.0,176.0,29.0,N,Player,
lazzeto01,1953,BBWAA,264.0,198.0,28.0,N,Player,
lazzeto01,1954,BBWAA,252.0,189.0,30.0,N,Player,
lazzeto01,1955,BBWAA,251.0,189.0,66.0,N,Player,
lazzeto01,1956,BBWAA,193.0,145.0,64.0,N,Player,
lazzeto01,1958,BBWAA,266.0,200.0,80.0,N,Player,
lazzeto01,1960,BBWAA,269.0,202.0,59.0,N,Player,
lazzeto01,1962,BBWAA,160.0,120.0,8.0,N,Player,
lazzeto01,1963,Veterans,,,,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
lazzeto01,1964,Veterans,,,,N,Player,
lazzeto01,1968,Veterans,,,,N,Player,
lazzeto01,1977,Veterans,,,,N,Player,
lazzeto01,1980,Veterans,,,,N,Player,
lazzeto01,1982,Veterans,,,,N,Player,
lazzeto01,1984,Veterans,,,,N,Player,
lazzeto01,1985,Veterans,,,,N,Player,
lazzeto01,1987,Veterans,,,,N,Player,
lazzeto01,1988,Veterans,18.0,14.0,,N,Player,
lazzeto01,1989,Veterans,,,,N,Player,
lazzeto01,1990,Veterans,14.0,11.0,,N,Player,Made first cut - from initial list of 25
lazzeto01,1991,Veterans,16.0,12.0,,Y,Player,
leachfr01,1958,BBWAA,266.0,200.0,2.0,N,Player,
leachfr01,1960,BBWAA,269.0,202.0,1.0,N,Player,
leachto01,1937,BBWAA,201.0,151.0,1.0,N,Player,
leachto01,1939,BBWAA,274.0,206.0,1.0,N,Player,
leachto01,1953,Veterans,,,,N,Player,
leachto01,1955,Veterans,,,,N,Player,
leebi03,1988,BBWAA,427.0,321.0,3.0,N,Player,
leeca01,2018,BBWAA,422.0,317.0,1.0,N,Player,
leecl02,2020,BBWAA,397.0,298.0,2.0,N,Player,
leede02,2017,BBWAA,442.0,332.0,0.0,N,Player,
leevesa01,1937,BBWAA,201.0,151.0,1.0,N,Player,
leevesa01,1980,Veterans,,,,N,Player,
leevesa01,1982,Veterans,,,,N,Player,
leevesa01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
leevesa01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
leevesa01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
leibrch01,1999,BBWAA,497.0,373.0,0.0,N,Player,
leiteal01,2011,BBWAA,581.0,436.0,4.0,N,Player,
lemonbo01,1964,BBWAA,201.0,151.0,24.0,N,Player,
lemonbo01,1964,Run Off,201.0,,3.0,N,Player,Player receiving most votes inducted
lemonbo01,1966,BBWAA,302.0,227.0,21.0,N,Player,
lemonbo01,1967,BBWAA,292.0,219.0,35.0,N,Player,
lemonbo01,1967,Run Off,306.0,,7.0,N,Player,Player receiving most votes inducted
lemonbo01,1968,BBWAA,283.0,213.0,47.0,N,Player,
lemonbo01,1969,BBWAA,340.0,255.0,56.0,N,Player,
lemonbo01,1970,BBWAA,300.0,225.0,75.0,N,Player,
lemonbo01,1971,BBWAA,360.0,270.0,90.0,N,Player,
lemonbo01,1972,BBWAA,396.0,297.0,117.0,N,Player,
lemonbo01,1973,BBWAA,380.0,285.0,177.0,N,Player,
lemonbo01,1974,BBWAA,365.0,274.0,190.0,N,Player,
lemonbo01,1975,BBWAA,362.0,272.0,233.0,N,Player,
lemonbo01,1976,BBWAA,388.0,291.0,305.0,Y,Player,
lemonch01,1996,BBWAA,470.0,353.0,1.0,N,Player,
leonabu99,1972,Negro League,,,,Y,Player,
leonade01,1992,BBWAA,430.0,323.0,1.0,N,Player,
leonadu02,1960,BBWAA,269.0,202.0,2.0,N,Player,
leonadu02,1968,BBWAA,283.0,213.0,5.0,N,Player,
leonadu02,1969,BBWAA,340.0,255.0,4.0,N,Player,
leonadu02,1970,BBWAA,300.0,225.0,5.0,N,Player,
leonadu02,1971,BBWAA,360.0,270.0,3.0,N,Player,
leonadu02,1972,BBWAA,396.0,297.0,5.0,N,Player,
leonadu02,1973,BBWAA,380.0,285.0,6.0,N,Player,
leonadu02,1981,Veterans,,,,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
leonaje01,1996,BBWAA,470.0,353.0,0.0,N,Player,
lewisdu01,1937,BBWAA,201.0,151.0,3.0,N,Player,
lewisdu01,1938,BBWAA,262.0,197.0,5.0,N,Player,
lewisdu01,1939,BBWAA,274.0,206.0,6.0,N,Player,
lewisdu01,1945,BBWAA,247.0,186.0,1.0,N,Player,
lewisdu01,1951,BBWAA,226.0,170.0,2.0,N,Player,
lewisdu01,1952,BBWAA,234.0,176.0,11.0,N,Player,
lewisdu01,1953,BBWAA,264.0,198.0,20.0,N,Player,
lewisdu01,1953,Veterans,,,,N,Player,
lewisdu01,1954,BBWAA,252.0,189.0,20.0,N,Player,
lewisdu01,1955,BBWAA,251.0,189.0,34.0,N,Player,
lewisdu01,1955,Veterans,,,,N,Player,
lewisdu01,1959,Veterans,,,,N,Player,
lewisdu01,1961,Veterans,,,,N,Player,Finalist
lewisdu01,1962,Veterans,,,,N,Player,Preliminary poll
lewisdu01,1963,Veterans,,,,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
lewisdu01,1976,Veterans,,,,N,Player,
lewisdu01,1980,Veterans,,,,N,Player,
lewisdu01,1982,Veterans,,,,N,Player,
leylaji99,2024,Contemporary Baseball Era Non-Players,16.0,12.0,15.0,Y,Manager,
lidgebr01,2018,BBWAA,422.0,317.0,0.0,N,Player,
lillyte01,2019,BBWAA,425.0,319.0,0.0,N,Player,
linceti01,2022,BBWAA,394.0,296.0,9.0,N,Player,
lindsfr01,1949,BBWAA,153.0,115.0,1.0,N,Player,
lindsfr01,1956,BBWAA,193.0,145.0,3.0,N,Player,
lindsfr01,1958,BBWAA,266.0,200.0,5.0,N,Player,
lindsfr01,1960,BBWAA,269.0,202.0,6.0,N,Player,
lindsfr01,1962,BBWAA,160.0,120.0,7.0,N,Player,
lindsfr01,1963,Veterans,,,,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
lindsfr01,1974,Veterans,,,,N,Player,
lindsfr01,1975,Veterans,,,,N,Player,
lindsfr01,1976,Veterans,,,,Y,Player,
linzyfr01,1980,BBWAA,385.0,289.0,0.0,N,Player,
lloydpo99,1977,Negro League,,,,Y,Player,
loberha01,1937,BBWAA,201.0,151.0,2.0,N,Player,
loberha01,1938,BBWAA,262.0,197.0,1.0,N,Player,
loberha01,1939,BBWAA,274.0,206.0,2.0,N,Player,
loberha01,1960,BBWAA,269.0,202.0,1.0,N,Player,
lockebo01,1981,BBWAA,401.0,301.0,0.0,N,Player,
lockmwh01,1966,BBWAA,302.0,227.0,4.0,N,Player,
loducpa01,2014,BBWAA,571.0,429.0,0.0,N,Player,
loftoke01,2013,BBWAA,569.0,427.0,18.0,N,Player,
lolicmi01,1985,BBWAA,395.0,297.0,78.0,N,Player,
lolicmi01,1986,BBWAA,425.0,319.0,86.0,N,Player,
lolicmi01,1987,BBWAA,413.0,310.0,84.0,N,Player,
lolicmi01,1988,BBWAA,427.0,321.0,109.0,N,Player,
lolicmi01,1989,BBWAA,447.0,336.0,47.0,N,Player,
lolicmi01,1990,BBWAA,444.0,333.0,27.0,N,Player,
lolicmi01,1991,BBWAA,443.0,333.0,33.0,N,Player,
lolicmi01,1992,BBWAA,430.0,323.0,45.0,N,Player,
lolicmi01,1993,BBWAA,423.0,318.0,43.0,N,Player,
lolicmi01,1994,BBWAA,456.0,342.0,23.0,N,Player,
lolicmi01,1995,BBWAA,460.0,345.0,26.0,N,Player,
lolicmi01,1996,BBWAA,470.0,353.0,33.0,N,Player,
lolicmi01,1997,BBWAA,473.0,353.0,34.0,N,Player,
lolicmi01,1998,BBWAA,473.0,355.0,39.0,N,Player,
lolicmi01,1999,BBWAA,497.0,373.0,26.0,N,Player,
lolicmi01,2003,Veterans - Players,81.0,61.0,13.0,N,Player,
lolicmi01,2005,Veterans - Players,80.0,60.0,9.0,N,Player,
lolicmi01,2007,Veterans - Players,84.0,62.0,8.0,N,Player,
lolicmi01,2009,Veterans - 1943 and Later,,,,N,Player,Preliminary poll
lollash01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lollash01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lollash01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lombaer01,1950,BBWAA,168.0,126.0,3.0,N,Player,
lombaer01,1951,BBWAA,226.0,170.0,3.0,N,Player,
lombaer01,1956,BBWAA,193.0,145.0,8.0,N,Player,
lombaer01,1958,BBWAA,266.0,200.0,4.0,N,Player,
lombaer01,1960,BBWAA,269.0,202.0,6.0,N,Player,
lombaer01,1962,BBWAA,160.0,120.0,5.0,N,Player,
lombaer01,1964,BBWAA,201.0,151.0,33.0,N,Player,
lombaer01,1964,Run Off,201.0,,9.0,N,Player,Player receiving most votes inducted
lombaer01,1966,BBWAA,302.0,227.0,34.0,N,Player,
lombaer01,1967,BBWAA,292.0,219.0,43.0,N,Player,
lombaer01,1967,Run Off,306.0,,25.0,N,Player,Player receiving most votes inducted
lombaer01,1968,Veterans,,,,N,Player,
lombaer01,1973,Veterans,,,,N,Player,
lombaer01,1974,Veterans,,,,N,Player,
lombaer01,1975,Veterans,,,,N,Player,
lombaer01,1976,Veterans,,,,N,Player,
lombaer01,1977,Veterans,,,,N,Player,4 or 5 votes
lombaer01,1981,Veterans,,,,N,Player,Nominated for one-time review at 1981 Veterans Committee meeting
lombaer01,1984,Veterans,,,,N,Player,Runner-up
lombaer01,1985,Veterans,,,,N,Player,
lombaer01,1986,Veterans,,,,Y,Player,
lonboji01,1985,BBWAA,395.0,297.0,3.0,N,Player,
lonboji01,1986,BBWAA,425.0,319.0,3.0,N,Player,
longhe01,1936,Veterans,78.0,59.0,15.0,N,Player,
longhe01,1937,BBWAA,201.0,151.0,1.0,N,Player,
longhe01,1938,BBWAA,262.0,197.0,1.0,N,Player,
longhe01,1939,BBWAA,274.0,206.0,1.0,N,Player,
longhe01,1945,BBWAA,247.0,186.0,1.0,N,Player,
longhe01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
longhe01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
longhe01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lopated01,1968,BBWAA,283.0,213.0,2.0,N,Player,
lopated01,1969,BBWAA,340.0,255.0,2.0,N,Player,
lopated01,1970,BBWAA,300.0,225.0,1.0,N,Player,
lopated01,1971,BBWAA,360.0,270.0,4.0,N,Player,
lopated01,1972,BBWAA,396.0,297.0,2.0,N,Player,
lopated01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lopated01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lopated01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lopesda01,1993,BBWAA,423.0,318.0,2.0,N,Player,
lopezal01,1949,BBWAA,153.0,115.0,1.0,N,Player,
lopezal01,1952,BBWAA,234.0,176.0,2.0,N,Manager,
lopezal01,1953,BBWAA,264.0,198.0,2.0,N,Manager,
lopezal01,1956,BBWAA,193.0,145.0,1.0,N,Manager,
lopezal01,1958,BBWAA,266.0,200.0,34.0,N,Manager,
lopezal01,1960,BBWAA,269.0,202.0,26.0,N,Manager,
lopezal01,1962,BBWAA,160.0,120.0,11.0,N,Manager,
lopezal01,1964,BBWAA,201.0,151.0,57.0,N,Player,
lopezal01,1964,Run Off,201.0,,34.0,N,Player,Player receiving most votes inducted
lopezal01,1966,BBWAA,302.0,227.0,109.0,N,Manager,
lopezal01,1967,BBWAA,292.0,219.0,114.0,N,Player,
lopezal01,1967,Run Off,306.0,,50.0,N,Player,Player receiving most votes inducted
lopezal01,1968,Veterans,,,,N,Manager,
lopezal01,1974,Veterans,,,,N,Manager,
lopezal01,1975,Veterans,,,,N,Manager,
lopezal01,1976,Veterans,,,,N,Manager,
lopezal01,1977,Veterans,,,,Y,Manager,
lopezja01,2012,BBWAA,573.0,430.0,1.0,N,Player,
lowebo01,1936,Veterans,78.0,59.0,1.0,N,Player,
lowebo01,1942,BBWAA,233.0,175.0,1.0,N,Player,
lowebo01,1945,BBWAA,247.0,186.0,2.0,N,Player,
lowede01,2019,BBWAA,425.0,319.0,0.0,N,Player,
lowelmi01,2016,BBWAA,440.0,330.0,0.0,N,Player,
lowenjo01,1991,BBWAA,443.0,333.0,1.0,N,Player,
lucasre01,1949,BBWAA,153.0,115.0,2.0,N,Player,
lucasre01,1950,BBWAA,168.0,126.0,1.0,N,Player,
lucasre01,1958,BBWAA,266.0,200.0,1.0,N,Player,
lundydi01,1982,Veterans,,,,N,Player,
lundydi01,2006,Negro League,,,,N,Player,
luquedo01,1937,BBWAA,201.0,151.0,1.0,N,Player,
luquedo01,1938,BBWAA,262.0,197.0,1.0,N,Player,
luquedo01,1939,BBWAA,274.0,206.0,1.0,N,Player,
luquedo01,1950,BBWAA,168.0,126.0,1.0,N,Player,
luquedo01,1952,BBWAA,234.0,176.0,1.0,N,Player,
luquedo01,1953,BBWAA,264.0,198.0,1.0,N,Player,
luquedo01,1956,BBWAA,193.0,145.0,1.0,N,Player,
luquedo01,1958,BBWAA,266.0,200.0,15.0,N,Player,
luquedo01,1960,BBWAA,269.0,202.0,4.0,N,Player,
luquedo01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
luquedo01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
luquedo01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
luzingr01,1990,BBWAA,444.0,333.0,1.0,N,Player,
luzingr01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
lylesp01,1988,BBWAA,427.0,321.0,56.0,N,Player,
lylesp01,1989,BBWAA,447.0,336.0,25.0,N,Player,
lylesp01,1990,BBWAA,444.0,333.0,25.0,N,Player,
lylesp01,1991,BBWAA,443.0,333.0,15.0,N,Player,
lylesp01,2005,Veterans - Players,80.0,60.0,7.0,N,Player,
lylesp01,2007,Veterans - Players,84.0,62.0,6.0,N,Player,
lynchto02,1953,Veterans,,,,N,Executive,
lynchto02,1955,Veterans,,,,N,Executive,
lynchto02,1957,Veterans,,,,N,Executive,
lynchto02,1959,Veterans,,,,N,Executive,
lynchto02,1961,Veterans,,,,N,Executive,Preliminary poll
lynchto02,1962,Veterans,,,,N,Executive,Preliminary poll
lynchto02,1963,Veterans,,,,N,Executive,Group A - Holdover from 1962 ballot - two could be elected from Group A
lynnfr01,1996,BBWAA,470.0,353.0,26.0,N,Player,
lynnfr01,1997,BBWAA,473.0,353.0,22.0,N,Player,
lyonste01,1945,BBWAA,247.0,186.0,4.0,N,Player,
lyonste01,1946,Nominating Vote,202.0,,3.0,N,Player,Players in top 20 proceed to final ballot
lyonste01,1948,BBWAA,121.0,91.0,15.0,N,Player,
lyonste01,1949,BBWAA,153.0,115.0,29.0,N,Player,
lyonste01,1949,Run Off,187.0,,14.0,N,Player,1st
lyonste01,1950,BBWAA,168.0,126.0,42.0,N,Player,
lyonste01,1951,BBWAA,226.0,170.0,71.0,N,Player,
lyonste01,1952,BBWAA,234.0,176.0,101.0,N,Player,
lyonste01,1953,BBWAA,264.0,198.0,139.0,N,Player,
lyonste01,1954,BBWAA,252.0,189.0,170.0,N,Player,
lyonste01,1955,BBWAA,251.0,189.0,217.0,Y,Player,
mackco01,1936,BBWAA,226.0,170.0,1.0,N,Player,
mackco01,1937,Centennial,,,,Y,Manager,
mackebi99,1978,Veterans,,,,N,Player,
mackebi99,1979,Veterans,,,,N,Player,At least 1 vote
mackebi99,1980,Veterans,,,,N,Player,
mackebi99,1982,Veterans,,,,N,Player,
mackebi99,1995,Veterans,,,,N,Player,
mackebi99,2006,Negro League,,,,Y,Player,
macphla99,1971,Veterans,,,,N,Executive,
macphla99,1975,Veterans,,,,N,Executive,
macphla99,1976,Veterans,,,,N,Executive,
macphla99,1977,Veterans,,,,N,Executive,
macphla99,1978,Veterans,,,,Y,Executive,
macphle99,1997,Veterans,,,,N,Executive,Lost second ballot runoff to Lasorda
macphle99,1998,Veterans,,,,Y,Executive,
maddoga01,1992,BBWAA,430.0,323.0,0.0,N,Player,
maddugr01,2014,BBWAA,571.0,429.0,555.0,Y,Player,
madlobi01,1993,BBWAA,423.0,318.0,19.0,N,Player,
mageesh01,1937,BBWAA,201.0,151.0,2.0,N,Player,
mageesh01,1938,BBWAA,262.0,197.0,2.0,N,Player,
mageesh01,1939,BBWAA,274.0,206.0,1.0,N,Player,
mageesh01,1942,BBWAA,233.0,175.0,1.0,N,Player,
mageesh01,1945,BBWAA,247.0,186.0,1.0,N,Player,
mageesh01,1946,Nominating Vote,202.0,,1.0,N,Player,Players in top 20 proceed to final ballot
mageesh01,1950,BBWAA,168.0,126.0,1.0,N,Player,
mageesh01,1951,BBWAA,226.0,170.0,2.0,N,Player,
mageesh01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
mageesh01,2009,Veterans - Pre-1943,12.0,9.0,3.0,N,Player,
maglisa01,1964,BBWAA,201.0,151.0,13.0,N,Player,
maglisa01,1968,BBWAA,283.0,213.0,11.0,N,Player,
maglisa01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
maglisa01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
maglisa01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
malarda01,1978,Veterans,,,,N,Player,
malarda01,1982,Veterans,,,,N,Player,
malonji01,1978,BBWAA,379.0,285.0,2.0,N,Player,
malonji01,1979,BBWAA,432.0,324.0,2.0,N,Player,
malonji01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
malonji01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
malonji01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
mancugu01,1958,BBWAA,266.0,200.0,1.0,N,Player,
manleef99,2006,Negro League,,,,Y,Executive,
mantlmi01,1974,BBWAA,365.0,274.0,322.0,Y,Player,
manuech01,2019,Veterans - Today's Game Era,16.0,12.0,,N,Manager,<5 votes
manushe01,1948,BBWAA,121.0,91.0,1.0,N,Player,
manushe01,1949,BBWAA,153.0,115.0,1.0,N,Player,
manushe01,1956,BBWAA,193.0,145.0,13.0,N,Player,
manushe01,1958,BBWAA,266.0,200.0,22.0,N,Player,
manushe01,1960,BBWAA,269.0,202.0,20.0,N,Player,
manushe01,1962,BBWAA,160.0,120.0,15.0,N,Player,
manushe01,1963,Veterans,,,,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
manushe01,1964,Veterans,,,,Y,Player,
maranra01,1937,BBWAA,201.0,151.0,25.0,N,Player,
maranra01,1938,BBWAA,262.0,197.0,73.0,N,Player,
maranra01,1939,BBWAA,274.0,206.0,82.0,N,Player,
maranra01,1942,BBWAA,233.0,175.0,66.0,N,Player,
maranra01,1945,BBWAA,247.0,186.0,51.0,N,Player,
maranra01,1946,Final Ballot,263.0,198.0,29.0,N,Player,
maranra01,1946,Nominating Vote,202.0,,50.0,N,Player,Players in top 20 proceed to final ballot
maranra01,1947,BBWAA,161.0,121.0,91.0,N,Player,
maranra01,1948,BBWAA,121.0,91.0,38.0,N,Player,
maranra01,1949,BBWAA,153.0,115.0,58.0,N,Player,
maranra01,1949,Run Off,187.0,,39.0,N,Player,1st
maranra01,1950,BBWAA,168.0,126.0,66.0,N,Player,
maranra01,1951,BBWAA,226.0,170.0,110.0,N,Player,
maranra01,1952,BBWAA,234.0,176.0,133.0,N,Player,
maranra01,1953,BBWAA,264.0,198.0,164.0,N,Player,
maranra01,1954,BBWAA,252.0,189.0,209.0,Y,Player,
marbefi01,1938,BBWAA,262.0,197.0,1.0,N,Player,
marbefi01,1950,BBWAA,168.0,126.0,1.0,N,Player,
marbefi01,1958,BBWAA,266.0,200.0,5.0,N,Player,
marbefi01,1960,BBWAA,269.0,202.0,2.0,N,Player,
marbefi01,1962,BBWAA,160.0,120.0,2.0,N,Player,
marbefi01,1963,Veterans,,,,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
marbefi01,2003,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
marbefi01,2005,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
marbefi01,2007,Veterans - Players,,,,N,Player,Preliminary ballot (200 players)
marceol01,1982,Veterans,,,,N,Player,
marceol01,2006,Negro League,,,,N,Player,
maricju01,1981,BBWAA,401.0,301.0,233.0,N,Player,
maricju01,1982,BBWAA,415.0,312.0,305.0,N,Player,
maricju01,1983,BBWAA,374.0,281.0,313.0,Y,Player,
marioma01,1956,BBWAA,193.0,145.0,1.0,N,Player,
marioma01,1960,BBWAA,269.0,202.0,37.0,N,Player,
marioma01,1962,BBWAA,160.0,120.0,16.0,N,Player,
marioma01,1964,BBWAA,201.0,151.0,50.0,N,Player,
marioma01,1964,Run Off,201.0,,17.0,N,Player,Player receiving most votes inducted
marioma01,1966,BBWAA,302.0,227.0,86.0,N,Player,
marioma01,1967,BBWAA,292.0,219.0,90.0,N,Player,
marioma01,1967,Run Off,306.0,,22.0,N,Player,Player receiving most votes inducted
marioma01,1968,BBWAA,283.0,213.0,89.0,N,Player,
marioma01,1969,BBWAA,340.0,255.0,112.0,N,Player,
marioma01,1970,BBWAA,300.0,225.0,120.0,N,Player,
marioma01,1971,BBWAA,360.0,270.0,123.0,N,Player,
marioma01,1972,BBWAA,396.0,297.0,120.0,N,Player,
marioma01,1973,BBWAA,380.0,285.0,127.0,N,Player,
marioma01,1981,Veterans,,,,N,Player,
marioma01,1982,Veterans,,,,N,Player,
marioma01,1983,Veterans,,,,N,Player,
marioma01,1984,Veterans,,,,N,Player,
marioma01,1985,Veterans,,,,N,Player,
marioma01,1987,Veterans,,,,N,Player,
marioma01,1988,Veterans,18.0,14.0,,N,Player,
marioma01,1995,Veterans,,,,N,Player,
marioma01,1997,Veterans,,,,N,Player,
marioma01,2003,Veterans - Players,81.0,61.0,17.0,N,Player,
marioma01,2005,Veterans - Players,80.0,60.0,16.0,N,Player,
marioma01,2007,Veterans - Players,84.0,62.0,11.0,N,Player,
marioma01,2013,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<3 votes
marioma01,2016,Veterans - Pre-Integration Era,16.0,12.0,,N,Player,<4 votes
marisro01,1974,BBWAA,365.0,274.0,78.0,N,Player,
marisro01,1975,BBWAA,362.0,272.0,70.0,N,Player,
marisro01,1976,BBWAA,388.0,291.0,87.0,N,Player,
marisro01,1977,BBWAA,383.0,288.0,82.0,N,Player,
marisro01,1978,BBWAA,379.0,285.0,83.0,N,Player,
marisro01,1979,BBWAA,432.0,324.0,127.0,N,Player,
marisro01,1980,BBWAA,385.0,289.0,111.0,N,Player,
marisro01,1981,BBWAA,401.0,301.0,94.0,N,Player,
marisro01,1982,BBWAA,415.0,312.0,69.0,N,Player,
marisro01,1983,BBWAA,374.0,281.0,69.0,N,Player,
marisro01,1984,BBWAA,403.0,303.0,107.0,N,Player,
marisro01,1985,BBWAA,395.0,297.0,128.0,N,Player,
marisro01,1986,BBWAA,425.0,319.0,177.0,N,Player,
marisro01,1987,BBWAA,413.0,310.0,176.0,N,Player,
marisro01,1988,BBWAA,427.0,321.0,184.0,N,Player,
marisro01,1994,Veterans,,,,N,Player,
marisro01,1995,Veterans,,,,N,Player,
marisro01,1996,Veterans,14.0,11.0,2.0,N,Player,
marisro01,1998,Veterans,,,,N,Player,
marisro01,2000,Veterans,,,,N,Player,
marisro01,2003,Veterans - Players,81.0,61.0,18.0,N,Player,
marisro01,2005,Veterans - Players,80.0,60.0,19.0,N,Player,
marisro01,2007,Veterans - Players,84.0,62.0,15.0,N,Player,
marisro01,2009,Veterans - 1943 and Later,,,,N,Player,Preliminary poll
